type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-54,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,15037952,0,110,0,0,15.2217,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 -16 7 -16 7 -16 8 -16 8 -15 9 -15 9 -14 10 -14 10 -14 10 -14 10 -13 10 -13 10 -13 10 -13 10 -13 10 -12 10 -12 9 -11 10 -12 10 -11 10 -11 10 -11 9 -11 9 -11 9 -11 9 -11 0 0 8 -11 8 -11 8 -11 8 -11 8 -11 8 -11 7 -11 7 -12 7 -11 7 -12 6 -12 6 -12 6 -12 6 -13 6 -12 5 -13 6 -13 5 -13 5 -13 5 -13 5 -13 5 -13 4 -13 4 -13 4 -13 4 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,16038919,0,110,0,0,16.2225,384,[110 96 6 0 0 0 0 0 0 0 0 0 11 16 11 16 10 17 9 17 9 17 9 17 8 17 8 17 8 17 7 18 6 18 5 18 5 17 5 17 5 17 5 17 5 16 5 17 5 16 5 16 5 16 4 15 4 16 4 15 4 16 5 15 0 0 5 14 5 15 5 14 6 14 5 13 6 13 6 13 6 13 7 13 7 14 6 13 7 13 7 13 8 12 8 13 8 12 9 12 9 12 9 12 9 12 9 12 9 12 10 12 10 12 10 11 10 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,17035959,0,110,0,0,17.2196,384,[110 96 6 0 0 0 0 0 0 0 0 0 13 15 12 15 12 16 11 15 11 16 10 16 10 16 10 16 9 16 9 17 8 17 8 17 7 17 7 17 7 16 7 17 7 15 7 16 6 15 7 15 7 15 7 15 6 15 6 15 6 14 6 14 0 0 7 14 7 14 7 13 7 13 7 12 8 12 8 12 8 12 8 12 9 12 9 12 8 12 9 12 9 11 10 11 9 11 10 12 10 11 11 11 11 10 10 11 11 10 11 11 10 10 11 10 11 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,18040016,0,110,0,0,18.2236,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 -21 0 -20 1 -21 2 -20 3 -20 3 -20 3 -20 4 -20 4 -19 5 -19 5 -19 5 -19 6 -18 5 -18 6 -18 6 -18 5 -17 5 -17 5 -17 6 -17 5 -16 5 -17 5 -16 5 -16 5 -16 5 -16 0 0 4 -16 4 -16 3 -16 3 -16 3 -16 3 -15 3 -16 2 -16 2 -16 2 -16 1 -16 1 -16 1 -16 1 -16 0 -16 0 -16 0 -16 0 -16 0 -16 -1 -16 -1 -16 -1 -16 -1 -16 -2 -16 -2 -16 -2 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,19038609,0,110,0,0,19.2222,384,[110 96 6 0 0 0 0 0 0 0 0 0 13 14 12 14 12 15 11 16 11 16 11 16 10 16 10 16 10 17 9 16 9 16 9 16 8 16 8 16 8 16 7 16 7 16 7 15 7 15 7 15 7 15 7 14 7 14 7 14 7 14 7 14 0 0 8 13 7 13 8 13 8 12 8 12 8 12 8 12 9 12 9 12 9 11 9 11 9 11 10 11 10 11 10 10 10 11 11 10 11 10 11 10 11 10 11 10 11 10 11 9 12 9 12 9 12 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,20039914,0,110,0,0,20.2235,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 -17 -11 -17 -11 -18 -10 -17 -10 -18 -9 -18 -8 -18 -8 -18 -8 -19 -8 -19 -7 -19 -7 -19 -6 -18 -6 -18 -6 -18 -6 -18 -6 -18 -6 -17 -5 -17 -6 -17 -6 -17 -6 -17 -6 -17 -6 -16 -6 -16 -6 -16 0 0 -6 -16 -7 -15 -7 -15 -7 -15 -7 -14 -7 -15 -7 -15 -8 -14 -8 -14 -9 -14 -9 -13 -9 -13 -9 -13 -9 -13 -9 -14 -10 -13 -10 -13 -10 -12 -10 -12 -11 -12 -11 -13 -11 -13 -11 -12 -11 -12 -11 -12 -12 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,21041098,0,110,0,0,21.2247,384,[110 96 6 0 0 0 0 0 0 0 0 0 -20 -4 -20 -5 -19 -6 -20 -6 -19 -7 -19 -7 -19 -8 -18 -8 -18 -9 -17 -8 -18 -9 -18 -9 -17 -9 -17 -9 -17 -9 -16 -9 -16 -9 -15 -9 -16 -9 -16 -9 -16 -9 -15 -9 -15 -8 -15 -8 -16 -8 -15 -8 0 0 -15 -8 -15 -7 -15 -7 -15 -7 -15 -6 -15 -6 -15 -6 -15 -6 -15 -5 -15 -5 -15 -5 -16 -4 -16 -4 -16 -4 -15 -4 -16 -4 -15 -3 -16 -3 -16 -3 -16 -3 -16 -3 -16 -2 -16 -2 -16 -2 -16 -2 -16 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,22041967,0,110,0,0,22.2256,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 -20 5 -19 6 -19 6 -19 7 -19 7 -18 7 -18 8 -18 8 -18 9 -18 9 -17 9 -17 9 -16 10 -16 9 -16 9 -16 9 -15 9 -15 9 -15 9 -16 8 -15 8 -15 8 -15 8 -14 8 -14 8 -15 0 0 7 -15 7 -14 7 -14 6 -15 6 -14 6 -15 6 -14 5 -15 5 -15 4 -15 4 -15 5 -15 4 -15 4 -15 4 -16 3 -15 4 -16 3 -15 2 -15 2 -16 2 -16 1 -16 2 -16 2 -16 2 -16 1 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,23042115,0,110,0,0,23.2257,384,[110 96 6 0 0 0 0 0 0 0 0 0 -14 -15 -14 -15 -13 -16 -13 -16 -12 -16 -12 -16 -11 -17 -11 -17 -11 -17 -10 -17 -10 -17 -9 -17 -9 -17 -9 -17 -9 -17 -9 -16 -9 -16 -9 -16 -8 -16 -8 -16 -8 -16 -8 -16 -8 -15 -8 -15 -8 -15 -8 -15 0 0 -9 -15 -8 -14 -9 -14 -9 -14 -9 -13 -10 -14 -9 -13 -10 -13 -10 -13 -10 -13 -10 -12 -11 -12 -10 -12 -11 -12 -11 -11 -12 -12 -12 -11 -12 -11 -12 -11 -12 -11 -12 -11 -13 -11 -12 -11 -13 -10 -13 -11 -13 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,24043537,0,110,0,0,24.2271,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 17 8 18 7 18 7 18 6 18 6 18 6 18 5 18 5 18 4 19 4 18 4 18 3 18 3 18 3 18 3 17 3 17 4 17 3 17 3 17 3 16 3 16 3 16 3 15 3 16 4 15 0 0 4 15 4 15 5 14 5 14 5 14 5 14 5 14 5 14 6 13 6 13 6 13 6 13 7 13 7 13 8 12 8 12 8 12 8 12 9 12 9 12 9 12 9 12 10 12 9 11 10 11 10 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,25048878,0,110,0,0,25.2325,384,[110 96 6 0 0 0 0 0 0 0 0 0 -19 -7 -20 -7 -19 -8 -19 -8 -19 -8 -18 -9 -18 -9 -18 -10 -18 -10 -17 -10 -17 -11 -17 -11 -16 -11 -16 -11 -16 -10 -15 -11 -15 -11 -15 -10 -15 -10 -15 -10 -15 -10 -15 -10 -14 -9 -14 -10 -14 -10 -15 -9 0 0 -15 -9 -14 -8 -14 -8 -14 -8 -14 -8 -14 -7 -15 -7 -15 -7 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 -15 -5 -15 -5 -16 -5 -15 -4 -16 -4 -15 -4 -16 -4 -16 -4 -16 -3 -16 -3 -16 -3 -16 -3 -16 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-54,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,26045315,0,110,0,0,26.2289,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 9 17 9 16 10 16 11 16 11 16 11 15 12 15 12 14 12 14 12 14 13 13 13 13 13 12 13 12 13 12 13 12 13 12 12 11 13 11 12 11 13 11 12 11 12 11 11 11 11 11 11 0 0 11 11 11 11 11 10 11 10 11 10 11 9 11 9 11 9 12 9 12 9 12 9 12 8 12 8 12 8 12 8 12 8 13 8 13 7 13 7 13 7 13 7 13 7 14 6 14 6 14 6 14 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,27048692,0,110,0,0,27.2323,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -20 -2 -20 -1 -21 -1 -20 0 -21 0 -20 0 -20 1 -20 1 -20 2 -20 2 -20 3 -19 3 -19 3 -19 3 -19 3 -19 3 -18 3 -18 3 -18 3 -18 3 -17 3 -18 3 -17 3 -17 2 -17 2 -17 0 0 2 -17 2 -16 1 -16 1 -16 1 -16 0 -16 0 -16 0 -16 -1 -16 -1 -16 -1 -16 -1 -16 -1 -16 -2 -15 -2 -16 -2 -16 -2 -16 -3 -16 -3 -16 -4 -16 -4 -16 -4 -16 -4 -16 -4 -16 -5 -16 -5 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-53,11,1,7,1,1,1,1,0,0,0,-95,1,6,1,28051224,0,110,0,0,28.2349,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 19 -3 20 -4 19 -5 19 -5 19 -5 19 -6 18 -6 18 -7 18 -7 18 -7 17 -7 17 -7 17 -8 17 -8 17 -8 16 -8 16 -8 16 -8 15 -8 15 -8 15 -8 15 -7 15 -7 15 -7 15 -7 15 0 0 -6 14 -6 14 -6 14 -5 14 -5 14 -5 14 -6 14 -5 14 -4 14 -4 14 -4 14 -4 14 -3 15 -3 15 -3 15 -3 15 -2 15 -2 15 -2 15 -2 14 -2 15 -2 15 -1 15 -1 15 -1 15 -1 15 0 0 0 0 0 0 0 0 0 0 ]
