type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-60,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,15038509,0,110,0,0,15.2222,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 15 -11 15 -12 14 -13 14 -13 14 -13 13 -13 12 -13 12 -14 12 -14 11 -14 11 -14 11 -14 10 -14 10 -14 10 -13 10 -13 10 -13 9 -13 10 -13 10 -13 10 -13 9 -12 9 -12 9 -12 9 -11 9 0 0 -11 9 -11 9 -11 9 -10 10 -10 10 -10 10 -10 10 -9 10 -9 10 -9 10 -9 11 -9 11 -8 10 -8 11 -7 11 -7 11 -7 11 -7 11 -6 11 -6 11 -6 12 -6 12 -6 12 -6 12 -6 12 -5 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-60,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,16034250,0,110,0,0,16.2179,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 -6 17 -6 17 -5 18 -4 18 -4 18 -4 17 -3 17 -3 17 -2 17 -3 17 -2 17 -2 17 -2 17 -2 17 -1 16 -1 16 -1 15 -1 16 -1 16 -1 15 -1 15 -1 14 -1 14 -2 15 -2 14 -2 0 0 14 -2 14 -2 14 -2 13 -3 13 -3 13 -3 13 -3 13 -4 13 -3 12 -4 12 -4 12 -5 13 -5 12 -5 12 -4 12 -5 12 -6 12 -6 12 -6 11 -6 11 -6 12 -6 11 -7 11 -7 11 -7 11 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-60,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,17040753,0,110,0,0,17.2245,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 -18 6 -17 8 -18 8 -17 8 -17 8 -16 9 -16 9 -16 10 -16 10 -15 10 -15 10 -14 10 -14 10 -14 10 -14 10 -14 10 -13 10 -13 10 -13 10 -13 10 -12 10 -12 9 -12 9 -12 9 -12 8 -12 0 0 8 -12 8 -12 8 -12 7 -12 7 -12 7 -13 7 -12 6 -12 6 -13 6 -12 5 -13 5 -12 5 -12 5 -13 5 -13 4 -13 4 -13 4 -13 4 -13 4 -13 3 -13 3 -13 3 -13 3 -14 3 -13 2 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-57,11,1,5,1,1,1,1,0,0,0,-94,1,6,1,18037382,0,110,0,0,18.2211,384,[110 96 6 0 0 0 0 0 0 0 0 0 0 22 -1 21 -3 22 -3 21 -4 22 -4 20 -4 20 -5 20 -5 21 -6 20 -5 20 -6 20 -6 20 -6 19 -7 19 -6 19 -6 18 -6 18 -6 17 -6 18 -6 17 -6 17 -6 17 -4 16 -5 17 -5 17 0 0 -4 16 -4 17 -3 16 -3 16 -3 15 -3 16 -3 16 -2 16 -2 16 -2 16 -1 16 -1 15 0 15 0 15 1 15 1 15 1 16 1 15 1 16 2 15 2 15 1 15 3 15 3 14 3 14 3 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-57,11,1,5,1,1,1,1,0,0,0,-94,1,6,1,19040120,0,110,0,0,19.2238,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 21 3 21 2 21 2 22 1 22 1 21 0 21 -1 21 -2 21 -1 20 -2 21 -2 20 -2 20 -2 20 -3 20 -3 19 -3 19 -2 19 -3 18 -3 18 -3 18 -3 18 -3 18 -2 17 -2 17 -2 17 0 0 -2 17 -2 16 -1 16 0 16 -1 16 0 15 0 16 0 15 0 16 1 15 1 16 1 15 2 15 2 16 2 15 3 15 3 15 3 15 3 15 3 15 3 15 3 15 4 15 5 14 5 14 5 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-60,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,20040519,0,110,0,0,20.2242,384,[110 96 6 0 0 0 0 0 0 0 0 0 -17 7 -17 6 -18 6 -18 5 -18 5 -18 4 -18 4 -18 3 -18 3 -18 3 -18 3 -18 2 -18 2 -17 2 -17 1 -17 2 -17 2 -16 2 -17 2 -16 1 -16 1 -16 1 -15 1 -15 2 -15 2 -15 2 0 0 -15 2 -14 3 -14 3 -14 3 -14 3 -14 3 -14 4 -14 4 -13 4 -13 4 -13 4 -13 5 -13 5 -13 5 -12 6 -12 6 -12 6 -12 6 -12 6 -12 6 -12 6 -12 6 -12 7 -11 7 -11 7 -11 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-60,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,21045379,0,110,0,0,21.2293,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 -14 12 -13 13 -13 13 -12 13 -13 12 -11 13 -12 13 -11 14 -11 14 -10 14 -10 14 -10 14 -9 14 -9 13 -9 13 -9 12 -8 13 -9 12 -9 13 -9 12 -9 13 -9 12 -8 12 -8 12 -9 11 -9 0 0 10 -9 11 -9 10 -9 10 -10 10 -9 10 -10 10 -10 9 -10 9 -10 8 -10 8 -10 8 -10 8 -10 7 -10 7 -11 7 -11 8 -12 7 -11 7 -11 6 -12 6 -12 6 -12 6 -12 6 -12 6 -12 5 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-60,11,1,6,1,1,1,1,0,0,0,-94,1,6,1,22044108,0,110,0,0,22.2278,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 -17 8 -17 9 -17 9 -16 10 -16 10 -15 10 -15 10 -15 11 -15 11 -14 11 -14 11 -13 12 -13 11 -13 11 -13 11 -13 11 -12 11 -12 10 -12 10 -12 10 -12 10 -12 10 -11 10 -11 10 -11 10 -11 0 0 9 -11 9 -12 8 -11 8 -12 8 -12 8 -12 8 -12 7 -12 7 -12 7 -12 6 -12 6 -12 6 -12 6 -12 6 -13 5 -13 5 -13 5 -13 5 -13 4 -13 4 -13 4 -13 4 -13 3 -13 3 -13 3 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-61,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,23041386,0,110,0,0,23.2251,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 11 -15 9 -17 10 -16 9 -17 9 -16 8 -16 7 -16 7 -17 7 -17 7 -17 6 -17 6 -17 5 -17 5 -16 5 -17 5 -16 5 -16 6 -15 5 -15 5 -15 5 -15 5 -15 5 -14 5 -14 5 -14 5 0 0 -13 5 -14 6 -13 6 -14 6 -12 6 -13 6 -12 6 -12 6 -12 7 -12 8 -12 7 -11 7 -12 8 -11 7 -11 8 -10 8 -11 9 -10 8 -10 9 -10 9 -10 9 -10 9 -10 10 -9 10 -9 10 -9 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:D9:DB:AD,-61,11,1,7,1,1,1,1,0,0,0,-94,1,6,1,24046186,0,110,0,0,24.2299,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 18 4 18 4 18 2 18 3 18 2 18 2 18 1 17 1 18 1 17 0 17 0 17 0 17 0 16 -1 16 -1 17 -1 16 0 16 0 15 0 16 -1 15 0 15 0 15 0 14 0 14 0 14 0 0 1 14 1 14 1 13 1 14 2 13 1 13 2 13 2 13 3 13 3 13 3 13 3 12 4 12 4 12 4 12 5 12 5 12 5 12 5 12 5 11 5 12 5 12 6 12 6 11 6 11 6 11 0 0 0 0 0 0 0 0 0 0 ]
